sentence,ents_old,ents,entity
"His school and Quidditch robes, 
cauldron, parchment, quills, and most of his 
textbooks were piled in a corner, to be left behind.",['Quidditch'],['Quidditch'],[]
"He 
wondered what his aunt and uncle would do with 
them; burn them in the dead of night, probably, as if 
they were the evidence of some dreadful crime.",[],[],[]
"His 
Muggle clothing, Invisibility Cloak, potion-making kit, 
certain books, the photograph album Hagrid had once 
given him, a stack of letters, and his wand had been 
repacked into an old rucksack.","['Muggle', 'Invisibility Cloak', 'Hagrid']","['Muggle', 'Invisibility Cloak', 'Hagrid']",['Rubeus Hagrid']
"In a front pocket were 
the Marauder’s Map and the locket with the note 
signed R.A.B.","['Marauder', 'Map']","['Marauder', 'Map']",[]
inside it.,[],[],[]
"The locket was accorded this 
place of honor not because it was valuable — in all 
usual senses it was worthless — but because of what 
it had cost to attain it.",[],[],[]
"This left a sizable stack of newspapers sitting on his 
desk beside his snowy owl, Hedwig: one for each of 
the days Harry had spent at Privet Drive this 
summer.","['Hedwig', 'Harry', 'Privet']","['Hedwig', 'Harry', 'Privet']","['Hedwig', 'Harry Potter']"
"He got up off the floor, stretched, and moved across to 
his desk.",[],[],[]
"Hedwig made no movement as he began to 
flick through the newspapers, throwing them onto the 
rubbish pile one by one.",['Hedwig'],['Hedwig'],['Hedwig']
"The owl was asleep, or else 
faking; she was angry with Harry about the limited 
amount of time she was allowed out of her cage at the 
moment.",['Harry'],['Harry'],['Harry Potter']
"As he neared the bottom of the pile of newspapers, 
Harry slowed down, searching for one particular issue 
that he knew had arrived shortly after he had 
returned to Privet Drive for the summer; he 
remembered that there had been a small mention on 
the front about the resignation of Charity Burbage, 
the Muggle Studies teacher at Hogwarts.","['Harry', 'Privet Drive', 'Charity Burbage', 'Muggle Studies', 'Hogwarts']","['Harry', 'Privet Drive', 'Charity Burbage', 'Muggle Studies', 'Hogwarts']","['Harry Potter', 'Charity Burbage']"
"At last he 
found it.",[],[],[]
"Turning to page ten, he sank into his desk 
chair and reread the article he had been looking for.",[],[],[]
"ALBUS DUMBLEDORE REMEMBERED 

by Elphias Doge 

I met Albus Dumbledore at the age of eleven, on our 
first day at Hogwarts.","['ALBUS DUMBLEDORE', 'Elphias Doge', 'Albus Dumbledore', 'Hogwarts']","['ALBUS DUMBLEDORE', 'Elphias Doge', 'Albus Dumbledore', 'Hogwarts']","['Elphias Doge', 'Albus Dumbledore']"
"Our mutual attraction was 
undoubtedly due to the fact that we both felt 
ourselves to be outsiders.",[],[],[]
"I had contracted dragon 
pox shortly before arriving at school, and while I was 
no longer contagious, my pockmarked visage and 
greenish hue did not encourage many to approach 
me.",[],[],[]
"For his part, Albus had arrived at Hogwarts 
under the burden of unwanted notoriety.","['Albus', 'Hogwarts']","['Albus', 'Hogwarts']",['Albus Dumbledore']
"Scarcely a 
year previously, his father, Percival, had been 
convicted of a savage and well-publicized attack upon 
three young Muggles.",['Percival'],['Percival'],['Percival Dumbledore']
"Albus never attempted to deny that his father (who 
was to die in Azkaban) had committed this crime; on 
the contrary, when I plucked up courage to ask him, he 
assured me that he knew his father to be guilty.","['Albus', 'Azkaban']","['Albus', 'Azkaban']",['Albus Dumbledore']
"Beyond that, Dumbledore refused to speak of the sad 
business, though many attempted to make him do so.","['Beyond', 'Dumbledore']","['Beyond', 'Dumbledore']",['Albus Dumbledore']
"Some, indeed, were disposed to praise his father’s 
action and assumed that Albus too was a Muggle- 
hater.",['Albus'],['Albus'],['Albus Dumbledore']
"They could not have been more mistaken: As 
anybody who knew Albus would attest, he never 
revealed the remotest anti-Muggle tendency.",['Albus'],['Albus'],['Albus Dumbledore']
"Indeed, 










his determined support for Muggle rights gained him 
many enemies in subsequent years.",['Muggle'],['Muggle'],[]
"In a matter of months, however, Albus’s own fame 
had begun to eclipse that of his father.",['Albus'],['Albus'],['Albus Dumbledore']
"By the end of 
his first year he would never again be known as the 
son of a Muggle-hater, but as nothing more or less 
than the most brilliant student ever seen at the 
school.",[],[],[]
"Those of us who were privileged to be his 
friends benefited from his example, not to mention his 
help and encouragement, with which he was always 
generous.",[],[],[]
"He confessed to me in later life that he 
knew even then that his greatest pleasure lay in 
teaching.",[],[],[]
"He not only won every prize of note that the school 
offered, he was soon in regular correspondence with 
the most notable magical names of the day, including 
Nicolas Flamel, the celebrated alchemist ; Bathilda 
Bagshot, the noted historian; and Adalbert Waffling, 
the magical theoretician.","['Nicolas Flamel', 'Bathilda Bagshot', 'Adalbert Waffling']","['Nicolas Flamel', 'Bathilda Bagshot', 'Adalbert Waffling']","['Nicolas Flamel', 'Bathilda Bagshot', 'Adalbert Waffling']"
"Several of his papers found 
their way into learned publications such as 
Transfiguration Today, Challenges in Charming, and 
The Practical Potioneer.","['Transfiguration', 'Challenges', 'Practical Potioneer']","['Transfiguration', 'Challenges', 'Practical Potioneer']",[]
"Dumbledore’s future career 
seemed likely to be meteoric, and the only question 
that remained was when he would become Minister of 
Magic.","['Dumbledore', 'Magic']","['Dumbledore', 'Magic']",['Albus Dumbledore']
"Though it was often predicted in later years that 
he was on the point of taking the job, however, he 
never had Ministerial ambitions.",[],[],[]
"Three years after we had started at Hogwarts, Albus’s 
brother, Aberforth, arrived at school.","['Hogwarts', 'Albus', 'Aberforth']","['Hogwarts', 'Albus', 'Aberforth']","['Albus Dumbledore', 'Aberforth Dumbledore']"
"They were not 
alike; Aberforth was never bookish and, unlike Albus, 
preferred to settle arguments by dueling rather than 
through reasoned discussion.","['Aberforth', 'Albus']","['Aberforth', 'Albus']","['Aberforth Dumbledore', 'Albus Dumbledore']"
"However, it is quite 
wrong to suggest, as some have, that the brothers 
were not friends.",[],[],[]
"They rubbed along as comfortably as 
two such different boys could do.",[],[],[]
"In fairness to 
Aberforth, it must be admitted that living in Albus’s 




shadow cannot have been an altogether comfortable 
experience.","['Aberforth', 'Albus']","['Aberforth', 'Albus']","['Aberforth Dumbledore', 'Albus Dumbledore']"
"Being continually outshone was an 
occupational hazard of being his friend and cannot 
have been any more pleasurable as a brother.",[],[],[]
"When Albus and I left Hogwarts we intended to take 
the then- traditional tour of the world together, visiting 
and observing foreign wizards, before pursuing our 
separate careers.",['Albus'],['Albus'],['Albus Dumbledore']
"However, tragedy intervened.",[],[],[]
"On the 
very eve of our trip, Albus’s mother, Kendra, died, 
leaving Albus the head, and sole breadwinner, of the 
family.","['Albus', 'Kendra']","['Albus', 'Kendra']","['Albus Dumbledore', 'Kendra Dumbledore']"
"I postponed my departure long enough to pay 
my respects at Kendra’s funeral, then left for what 
was now to be a solitary journey.",['Kendra'],['Kendra'],['Kendra Dumbledore']
"With a younger 
brother and sister to care for, and little gold left to 
them, there could no longer be any question of Albus 
accompanying me.",['Albus'],['Albus'],['Albus Dumbledore']
"That was the period of our lives when we had least 
contact.",[],[],[]
"I wrote to Albus, describing, perhaps 
insensitively, the wonders of my journey, from narrow 
escapes from chimaeras in Greece to the experiments 
of the Egyptian alchemists.","['Albus', 'Greece', 'Egyptian']","['Albus', 'Greece', 'Egyptian']",['Albus Dumbledore']
"His letters told me little of 
his day-to-day life, which I guessed to be frustratingly 
dull for such a brilliant wizard.",[],[],[]
"Immersed in my own 
experiences, it was with horror that I heard, toward 
the end of my year’s travels, that yet another tragedy 
had struck the Dumbledores: the death of his sister, 
Ariana.",['Ariana'],['Ariana'],['Ariana Dumbledore']
"Though Ariana had been in poor health for a long 
time, the blow, coming so soon after the loss of their 
mother, had a profound effect on both of her 
brothers.",['Ariana'],['Ariana'],['Ariana Dumbledore']
"All those closest to Albus — and I count 
myself one of that lucky number — agree that 
Ariana ’s death, and Albus’s feeling of personal 
responsibility for it (though, of course, he was 
guiltless), left their mark upon him forevermore.","['Albus', 'Ariana']","['Albus', 'Ariana']","['Albus Dumbledore', 'Ariana Dumbledore']"
"I returned home to find a young man who had 
experienced a much older person’s suffering.",[],[],[]
"Albus 
was more reserved than before, and much less light- 
hearted.",['Albus'],['Albus'],['Albus Dumbledore']
"To add to his misery, the loss of Ariana had 
led, not to a renewed closeness between Albus and 
Aberforth, but to an estrangement.","['Ariana', 'Albus', 'Aberforth']","['Ariana', 'Albus', 'Aberforth']","['Ariana Dumbledore', 'Albus Dumbledore', 'Aberforth Dumbledore']"
"(In time this would 
lift — in later years they reestablished, if not a close 
relationship, then certainly a cordial one.)",[],[],[]
"However, 
he rarely spoke of his parents or of Ariana from then 
on, and his friends learned not to mention them.",['Ariana'],['Ariana'],['Ariana Dumbledore']
"Other quills will describe the triumphs of the following 
years.",[],[],[]
"Dumbledore’s innumerable contributions to the 
store of Wizarding knowledge, including his discovery 
of the twelve uses of dragon’s blood, will benefit 
generations to come, as will the wisdom he displayed 
in the many judgments he made while Chief Warlock of 
the Wizengamot.","['Dumbledore', 'Wizarding', 'Wizengamot']","['Dumbledore', 'Wizarding', 'Wizengamot']",['Ariana Dumbledore']
"They say, still, that no Wizarding duel 
ever matched that between Dumbledore and 
Grindelwald in 1 945.","['Dumbledore', 'Grindelwald']","['Dumbledore', 'Grindelwald']","['Ariana Dumbledore', 'Gellert Grindelwald']"
"Those who witnessed it have 
written of the terror and the awe they felt as they 
watched these two extraordinary wizards do battle.",[],[],[]
"Dumbledore’s triumph, and its consequences for the 
Wizarding world, are considered a turning point in 
magical history to match the introduction of the 
International Statute of Secrecy or the downfall of He- 
Who-Must-Not-Be-Named.","['Dumbledore', 'International Statute', 'Secrecy']","['Dumbledore', 'International Statute', 'Secrecy']",['Ariana Dumbledore']
"Albus Dumbledore was never proud or vain; he could 
find something to value in anyone, however 
apparently insignificant or wretched, and I believe 
that his early losses endowed him with great 
humanity and sympathy.",['Albus Dumbledore'],['Albus Dumbledore'],['Albus Dumbledore']
"I shall miss his friendship 
more than I can say, but my loss is as nothing 
compared to the Wizarding world’s.",[],[],[]
"That he was the 
most inspiring and the best loved of all Hogwarts 
headmasters cannot be in question.",[],[],[]
"He died as he 
lived: working always for the greater good and, to his 
last hour, as willing to stretch out a hand to a small 




boy with dragon pox as he was on the day that I met 
him.",[],[],[]
"Harry finished reading but continued to gaze at the 
picture accompanying the obituary.",['Harry'],['Harry'],['Harry Potter']
"Dumbledore was 
wearing his familiar, kindly smile, but as he peered 
over the top of his half-moon spectacles, he gave the 
impression, even in newsprint, of X-raying Harry, 
whose sadness mingled with a sense of humiliation.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"He had thought he knew Dumbledore quite well, but 
ever since reading this obituary he had been forced to 
recognize that he had barely known him at all.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"Never 
once had he imagined Dumbledore ’s childhood or 
youth; it was as though he had sprung into being as 
Harry had known him, venerable and silver-haired 
and old.","['Dumbledore', 'Harry']","['Dumbledore', 'Harry']","['Albus Dumbledore', 'Harry Potter']"
"The idea of a teenage Dumbledore was 
simply odd, like trying to imagine a stupid Hermione 
or a friendly Blast-Ended Skrewt.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"He had never thought to ask Dumbledore about his 
past.",['Dumbledore'],['Dumbledore'],['Albus Dumbledore']
"No doubt it would have felt strange, impertinent 
even, but after all, it had been common knowledge 
that Dumbledore had taken part in that legendary 
duel with Grindelwald, and Harry had not thought to 
ask Dumbledore what that had been like, nor about 
any of his other famous achievements.","['Dumbledore', 'Grindelwald', 'Harry']","['Dumbledore', 'Grindelwald', 'Harry']","['Albus Dumbledore', 'Gellert Grindelwald', 'Harry Potter']"
