sentence,ents_old,ents,entity
"If the Dursleys hear anything, if they know you’re 
here — ” 

“Harry Potter asks if he can help Dobby .","['Dursleys', 'Harry Potter', 'Dobby']","['Dursleys', 'Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
.,[],[],[]
.,[],[],[]
"Dobby has 
heard of your greatness, sir, but of your goodness, 
Dobby never knew.",['Dobby'],['Dobby'],['Dobby']
"...” 

Harry, who was feeling distinctly hot in the face, said, 
“Whatever you’ve heard about my greatness is a load 







of rubbish.",['Harry'],['Harry'],['Harry Potter']
"I’m not even top of my year at Hogwarts; 
that’s Hermione, she — ” 

But he stopped quickly, because thinking about 
Hermione was painful.","['Hogwarts', 'Hermione']","['Hogwarts', 'Hermione']",['Hermione Granger']
"“Harry Potter is humble and modest,” said Dobby 
reverently, his orb-like eyes aglow.","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
"“Harry Potter 
speaks not of his triumph over He-Who-Must-Not-Be- 
Named — ” 

“Voldemort?” said Harry.","['Harry Potter', 'Harry']","['Harry Potter', 'Harry']","['Harry Potter', 'Harry Potter']"
"Dobby clapped his hands over his bat ears and 
moaned, “Ah, speak not the name, sir!",['Dobby'],['Dobby'],['Dobby']
"Speak not the 
name!” 

“Sorry,” said Harry quickly.","['Sorry', 'Harry']","['Sorry', 'Harry']",['Harry Potter']
"“I know lots of people 
don’t like it.",[],[],[]
"My friend Ron — ” 

He stopped again.",['Ron'],['Ron'],['Ron Weasley']
"Thinking about Ron was painful, 
too.",['Ron'],['Ron'],['Ron Weasley']
"Dobby leaned toward Harry, his eyes wide as 
headlights.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"“Dobby heard tell,” he said hoarsely, “that Harry 
Potter met the Dark Lord for a second time, just 
weeks ago ... that Harry Potter escaped yet again.” 

Harry nodded and Dobby’s eyes suddenly shone with 
tears.","['Harry Potter', 'Dark Lord', 'Harry Potter Harry', 'Dobby']","['Harry Potter', 'Dark Lord', 'Harry Potter Harry', 'Dobby']","['Harry Potter', 'Dobby']"
"“Ah, sir,” he gasped, dabbing his face with a corner of 
the grubby pillowcase he was wearing.",[],[],[]
"“Harry Potter 
is valiant and bold!",['Harry Potter'],['Harry Potter'],['Harry Potter']
"He has braved so many dangers 
already!",[],[],[]
"But Dobby has come to protect Harry Potter, 
to warn him, even if he does have to shut his ears in 







the oven door later.","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']"
.,[],[],[]
.,[],[],[]
.,[],[],[]
"Harry Potter must not go back 
to Hogwarts.” 

There was a silence broken only by the chink of 
knives and forks from downstairs and the distant 
rumble of Uncle Vernon’s voice.","['Harry Potter', 'Uncle Vernon']","['Harry Potter', 'Vernon']","['Harry Potter', 'Vernon Dursley']"
“W-what?” Harry stammered.,['Harry'],['Harry'],['Harry Potter']
"“But I’ve got to go back 
— term starts on September first.",[],[],[]
"It’s all that’s 
keeping me going.",[],[],[]
You don’t know what it’s like here.,[],[],[]
I don’t belong here.,[],[],[]
"I belong in your world — at 
Hogwarts.” 

“No, no, no,” squeaked Dobby, shaking his head so 
hard his ears flapped.",['Dobby'],['Dobby'],['Dobby']
"“Harry Potter must stay where 
he is safe.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"He is too great, too good, to lose.",[],[],[]
"If Harry 
Potter goes back to Hogwarts, he will be in mortal 
danger.” 

“Why?” said Harry in surprise.","['Harry Potter', 'Hogwarts', 'Harry']","['Harry Potter', 'Hogwarts', 'Harry']","['Harry Potter', 'Harry Potter']"
"“There is a plot, Harry Potter.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"A plot to make most 
terrible things happen at Hogwarts School of 
Witchcraft and Wizardry this year,” whispered Dobby, 
suddenly trembling all over.","['Hogwarts School', 'Witchcraft', 'Wizardry', 'Dobby']","['Hogwarts School', 'Witchcraft', 'Wizardry', 'Dobby']",['Dobby']
"“Dobby has known it for 
months, sir.",['Dobby'],['Dobby'],['Dobby']
"Harry Potter must not put himself in 
peril.",['Harry Potter'],['Harry Potter'],['Harry Potter']
"He is too important, sir!” 

“What terrible things?” said Harry at once.",['Harry'],['Harry'],['Harry Potter']
"“Who’s 
plotting them?” 

Dobby made a funny choking noise and then banged 
his head frantically against the wall.",['Dobby'],['Dobby'],['Dobby']
"“All right!” cried Harry, grabbing the elf’s arm to stop 
him.",['Harry'],['Harry'],['Harry Potter']
“You can’t tell me.,[],[],[]
I understand.,[],[],[]
"But why are 
you warning me?” A sudden, unpleasant thought 
struck him.",[],[],[]
"“Hang on — this hasn’t got anything to 
do with Vol — sorry — with You-Know-Who, has it?","['Hang', 'Vol']","['Hang', 'Vol']",[]
"You could just shake or nod,” he added hastily as 
Dobby’s head tilted worryingly close to the wall again.",['Dobby'],['Dobby'],['Dobby']
"Slowly, Dobby shook his head.",['Dobby'],['Dobby'],['Dobby']
"“Not — not He-Who-Must-Not-Be-Named, sir — ” 

But Dobby’s eyes were wide and he seemed to be 
trying to give Harry a hint.","['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
"Harry, however, was 
completely lost.",['Harry'],['Harry'],['Harry Potter']
"“He hasn’t got a brother, has he?” 

Dobby shook his head, his eyes wider than ever.",['Dobby'],['Dobby'],['Dobby']
"“Well then, I can’t think who else would have a 
chance of making horrible things happen at 
Hogwarts,” said Harry.","['Hogwarts', 'Harry']","['Hogwarts', 'Harry']",['Harry Potter']
"“I mean, there’s Dumbledore, 
for one thing — you know who Dumbledore is, don’t 
you?” 

Dobby bowed his head.","['Dumbledore', 'Dumbledore Dobby']","['Dumbledore', 'Dumbledore Dobby']",['Albus Dumbledore']
"“Albus Dumbledore is the greatest headmaster 
Hogwarts has ever had.","['Albus Dumbledore', 'Hogwarts']","['Albus Dumbledore', 'Hogwarts']",['Albus Dumbledore']
"Dobby knows it, sir.",['Dobby'],['Dobby'],['Dobby']
"Dobby 
has heard Dumbledore’s powers rival those of He- 
Who-Must-Not-Be-Named at the height of his 
strength.","['Dobby', 'Dumbledore']","['Dobby', 'Dumbledore']","['Dobby', 'Albus Dumbledore']"
"But, sir” — Dobby’s voice dropped to an 
urgent whisper — “there are powers Dumbledore 
doesn’t ... powers no decent wizard ...” 

And before Harry could stop him, Dobby bounded off 
the bed, seized Harry’s desk lamp, and started 
beating himself around the head with earsplitting 
yelps.","['Dumbledore', 'Harry', 'Dobby']","['Dumbledore', 'Harry', 'Dobby']","['Albus Dumbledore', 'Harry Potter', 'Dobby']"
A sudden silence fell downstairs.,[],[],[]
"Two seconds later 
Harry, heart thudding madly, heard Uncle Vernon 







coming into the hall, calling, “Dudley must have left 
his television on again, the little tyke!” 

“Quick!","['Harry', 'Uncle Vernon', 'Dudley']","['Harry', 'Vernon', 'Dudley']","['Harry Potter', 'Vernon Dursley', 'Dudley Dursley']"
"In the closet!” hissed Harry, stuffing Dobby 
in, shutting the door, and flinging himself onto the 
bed just as the door handle turned.","['Harry', 'Dobby']","['Harry', 'Dobby']","['Harry Potter', 'Dobby']"
"“What — the — devil — are — you — doing?” said 
Uncle Vernon through gritted teeth, his face horribly 
close to Harry’s.","['Uncle Vernon', 'Harry']","['Vernon', 'Harry']","['Vernon Dursley', 'Harry Potter']"
"“You’ve just ruined the punch line of 
my Japanese golfer joke.",['Japanese'],['Japanese'],[]
"... One more sound and 
you’ll wish you’d never been born, boy!” 

He stomped flat-footed from the room.",[],[],[]
"Shaking, Harry let Dobby out of the closet.","['Harry', 'Dobby']","['Harry', 'Dobby']","['Harry Potter', 'Dobby']"
“See what it’s like here?” he said.,[],[],[]
"“See why I’ve got to 
go back to Hogwarts?",['Hogwarts'],['Hogwarts'],[]
"It’s the only place I’ve got — 
well, I think I’ve got friends.” 

“Friends who don’t even write to Harry Potter?” said 
Dobby slyly.","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
"“I expect they’ve just been — wait a minute,” said 
Harry, frowning.",['Harry'],['Harry'],['Harry Potter']
"“How do you know my friends 
haven’t been writing to me?” 

Dobby shuffled his feet.",['Dobby'],['Dobby'],['Dobby']
“Harry Potter mustn’t be angry with Dobby.,"['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
"Dobby 
did it for the best — ” 

“Have you been stopping my letters?” 

“Dobby has them here, sir,” said the elf.",['Dobby'],['Dobby'],['Dobby']
"Stepping 
nimbly out of Harry’s reach, he pulled a thick wad of 
envelopes from the inside of the pillowcase he was 
wearing.",['Harry'],['Harry'],['Harry Potter']
"Harry could make out Hermione’s neat 





writing, Ron’s untidy scrawl, and even a scribble that 
looked as though it was from the Hogwarts 
gamekeeper, Hagrid.","['Harry', 'Hermione', 'Ron', 'Hogwarts', 'Hagrid']","['Harry', 'Hermione', 'Ron', 'Hogwarts', 'Hagrid']","['Harry Potter', 'Hermione Granger', 'Ron Weasley', 'Rubeus Hagrid']"
Dobby blinked anxiously up at Harry.,"['Dobby', 'Harry']","['Dobby', 'Harry']","['Dobby', 'Harry Potter']"
“Harry Potter mustn’t be angry.,['Harry Potter'],['Harry Potter'],['Harry Potter']
"... Dobby hoped ... if 
Harry Potter thought his friends had forgotten him .","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']"
.,[],[],[]
.,[],[],[]
"Harry Potter might not want to go back to school, sir.",['Harry Potter'],['Harry Potter'],['Harry Potter']
Harry wasn’t listening.,['Harry'],['Harry'],['Harry Potter']
"He made a grab for the letters, 
but Dobby jumped out of reach.",['Dobby'],['Dobby'],['Dobby']
"“Harry Potter will have them, sir, if he gives Dobby his 
word that he will not return to Hogwarts.","['Harry Potter', 'Dobby', 'Hogwarts']","['Harry Potter', 'Dobby', 'Hogwarts']","['Harry Potter', 'Dobby']"
"Ah, sir, this 
is a danger you must not face!",['Ah'],['Ah'],[]
"Say you won’t go back, 
sir!” 

“No,” said Harry angrily.",['Harry'],['Harry'],['Harry Potter']
"“Give me my friends’ letters!” 

“Then Harry Potter leaves Dobby no choice,” said the 
elf sadly.","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
"Before Harry could move, Dobby had darted to the 
bedroom door, pulled it open, and sprinted down the 
stairs.","['Harry', 'Dobby']","['Harry', 'Dobby']","['Harry Potter', 'Dobby']"
"Mouth dry, stomach lurching, Harry sprang after him, 
trying not to make a sound.","['Mouth', 'Harry']","['Mouth', 'Harry']",['Harry Potter']
"He jumped the last six 
steps, landing catlike on the hall carpet, looking 
around for Dobby.",['Dobby'],['Dobby'],['Dobby']
"From the dining room he heard 
Uncle Vernon saying, ""... tell Petunia that very funny 
story about those American plumbers, Mr. Mason.","['Uncle Vernon', 'Petunia', 'American', 'Mr. Mason']","['Vernon', 'Petunia', 'American', 'Mason']","['Vernon Dursley', 'Petunia Dursley']"
"She’s been dying to hear ...” 

Harry ran up the hall into the kitchen and felt his 
stomach disappear.",['Harry'],['Harry'],['Harry Potter']
"Aunt Petunia’s masterpiece of a pudding, the 
mountain of cream and sugared violets, was floating 
up near the ceiling.",['Aunt Petunia'],['Petunia'],['Petunia Dursley']
"On top of a cupboard in the 
corner crouched Dobby.",['Dobby'],['Dobby'],['Dobby']
"“No,” croaked Harry.",['Harry'],['Harry'],['Harry Potter']
“Please ... they’ll kill me.,[],[],[]
"...” 
“Harry Potter must say he’s not going back to school 



“Dobby ... please ...” 

“Say it, sir — ” 

“I can’t — ” 

Dobby gave him a tragic look.","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']","['Harry Potter', 'Dobby']"
"“Then Dobby must do it, sir, for Harry Potter’s own 
good.” 

The pudding fell to the floor with a heart-stopping 
crash.","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']","['Dobby', 'Harry Potter']"
"Cream splattered the windows and walls as the 
dish shattered.",['Cream'],['Cream'],[]
"With a crack like a whip, Dobby 
vanished.",['Dobby'],['Dobby'],['Dobby']
"There were screams from the dining room and Uncle 
Vernon burst into the kitchen to find Harry, rigid with 
shock, covered from head to foot in Aunt Petunia’s 
pudding.","['Uncle Vernon', 'Harry', 'Aunt']","['Vernon', 'Harry', 'Aunt']","['Vernon Dursley', 'Harry Potter']"
"At first, it looked as though Uncle Vernon would 
manage to gloss the whole thing over.",['Uncle Vernon'],['Vernon'],['Vernon Dursley']
"(“Just our 
nephew — very disturbed — meeting strangers upsets 
him, so we kept him upstairs.",[],[],[]
"...”) He shooed the 
shocked Masons back into the dining room, promised 
Harry he would flay him to within an inch of his life 
when the Masons had left, and handed him a mop.","['Masons', 'Harry']","['Masons', 'Harry']",['Harry Potter']
"Aunt Petunia dug some ice cream out of the freezer 




and Harry, still shaking, started scrubbing the 
kitchen clean.","['Aunt Petunia', 'Harry']","['Petunia', 'Harry']","['Petunia Dursley', 'Harry Potter']"
"Uncle Vernon might still have been able to make his 
deal — if it hadn’t been for the owl.",['Uncle Vernon'],['Vernon'],['Vernon Dursley']
"Aunt Petunia was just passing around a box of after- 
dinner mints when a huge barn owl swooped through 
the dining room window, dropped a letter on Mrs. 
Mason’s head, and swooped out again.","['Aunt Petunia', 'Mason']","['Petunia', 'Mason']",['Petunia Dursley']
"Mrs. Mason 
screamed like a banshee and ran from the house 
shouting about lunatics.",['Mason'],['Mason'],[]
"Mr. Mason stayed just long 
enough to tell the Dursleys that his wife was mortally 
afraid of birds of all shapes and sizes, and to ask 
whether this was their idea of a joke.","['Mr. Mason', 'Dursleys']","['Mason', 'Dursleys']",[]
"Harry stood in the kitchen, clutching the mop for 
support, as Uncle Vernon advanced on him, a 
demonic glint in his tiny eyes.","['Harry', 'Uncle Vernon']","['Harry', 'Vernon']","['Harry Potter', 'Vernon Dursley']"
"“Read it!” he hissed evilly, brandishing the letter the 
owl had delivered.",[],[],[]
"“Go on — read it!” 

Harry took it.",['Harry'],['Harry'],['Harry Potter']
It did not contain birthday greetings.,[],[],[]
"Dear Mr. Potter, 

We have received intelligence that a Hover Charm was 
used at your place of residence this evening at twelve 
minutes past nine.",['Mr. Potter'],['Potter'],['Harry Potter']
"As you know, underage wizards are not permitted to 
perform spells outside school, and further spellwork on 
your part may lead to expulsion from said school 
(Decree for the Reasonable Restriction of Underage 
Sorcery, 1875, Paragraph C).","['Reasonable Restriction', 'Underage Sorcery', 'Paragraph C']","['Reasonable Restriction', 'Underage Sorcery', 'Paragraph C']",[]
"We would also ask you to remember that any magical 
activity that risks notice by members of the non- 





magical community (Muggles) is a serious offense 
under section 13 of the International Confederation of 
Warlocks’ Statute of Secrecy.","['Muggles', 'International Confederation', 'Warlocks', 'Secrecy']","['Muggles', 'International Confederation', 'Warlocks', 'Secrecy']",[]
