sentence,ents_old,ents,entity
"The effort of keeping himself 
from hitting Harry seemed to be demanding all his 
self-control.",['Harry'],['Harry'],['Harry Potter']
"“So who’ve you been beating up tonight?” Harry 
asked, his grin fading.",['Harry'],['Harry'],['Harry Potter']
“Another ten-year-old?,[],[],[]
"I know 
you did Mark Evans two nights ago — ” 

“He was asking for it,” snarled Dudley.","['Mark Evans', 'Dudley']","['Mark Evans', 'Dudley']","['Mark Evans', 'Dudley Dursley']"
"“Oh yeah?” 

“He cheeked me.” 

“Yeah?",[],[],[]
"Did he say you look like a pig that’s been 
taught to walk on its hind legs?",[],[],[]
"’Cause that’s not 
cheek, Dud, that’s true ...” 

A muscle was twitching in Dudley’s jaw.","['Cause', 'Dud', 'Dudley']","['Cause', 'Dud', 'Dudley']",['Dudley Dursley']
"It gave Harry 
enormous satisfaction to know how furious he was 
making Dudley; he felt as though he was siphoning 
off his own frustration into his cousin, the only outlet 
he had.","['Harry', 'Dudley']","['Harry', 'Dudley']","['Harry Potter', 'Dudley Dursley']"
"They turned right down the narrow alleyway where 
Harry had first seen Sirius and which formed a 
shortcut between Magnolia Crescent and Wisteria 
Walk.","['Harry', 'Sirius', 'Magnolia Crescent', 'Wisteria Walk']","['Harry', 'Sirius', 'Magnolia Crescent', 'Wisteria Walk']","['Harry Potter', 'Sirius Black']"
"It was empty and much darker than the streets 
it linked because there were no streetlamps.",[],[],[]
"Their 







footsteps were muffled between garage walls on one 
side and a high fence on the other.",[],[],[]
"“Think you’re a big man carrying that thing, don’t 
you?” Dudley said after a few seconds.",['Dudley'],['Dudley'],['Dudley Dursley']
"“What thing?” 

“That — that thing you’re hiding.” 

Harry grinned again.",['Harry'],['Harry'],['Harry Potter']
"“Not as stupid as you look, are you, Dud?",['Dud'],['Dud'],[]
"But I s’pose 
if you were, you wouldn’t be able to walk and talk at 
the same time...” 

Harry pulled out his wand.",['Harry'],['Harry'],['Harry Potter']
"He saw Dudley look 
sideways at it.",['Dudley'],['Dudley'],['Dudley Dursley']
"“You’re not allowed,” Dudley said at once.",['Dudley'],['Dudley'],['Dudley Dursley']
"“I know 
you’re not.",[],[],[]
"You’d get expelled from that freak school 
you go to.” 

“How d’you know they haven’t changed the rules, Big 
D?” 

“They haven’t,” said Dudley, though he didn’t sound 
completely convinced.","['Big D', 'Dudley']","['Big D', 'Dudley']",['Dudley Dursley']
Harry laughed softly.,['Harry'],['Harry'],['Harry Potter']
"“You haven’t got the guts to take me on without that 
thing, have you?” Dudley snarled.",['Dudley'],['Dudley'],['Dudley Dursley']
"“Whereas you just need four mates behind you before 
you can beat up a ten-year-old.",[],[],[]
"You know that boxing 
title you keep banging on about?",[],[],[]
"How old was your 
opponent?",[],[],[]
Seven?,[],[],[]
"Eight?” 

“He was sixteen for your information,” snarled 
Dudley, “and he was out cold for twenty minutes after 





I’d finished with him and he was twice as heavy as 
you.",['Dudley'],['Dudley'],['Dudley Dursley']
"You just wait till I tell Dad you had that thing 
out — ” 

“Running to Daddy now, are you?",['Daddy'],['Daddy'],[]
"Is his ickle boxing 
champ frightened of nasty Harry’s wand?” 

“Not this brave at night, are you?” sneered Dudley.","['Harry', 'Dudley']","['Harry', 'Dudley']","['Harry Potter', 'Dudley Dursley']"
"“This is night, Diddykins.",['Diddykins'],['Diddykins'],[]
"That’s what we call it when 
it goes all dark like this.” 

“I mean when you’re in bed!” Dudley snarled.",['Dudley'],['Dudley'],['Dudley Dursley']
He had stopped walking.,[],[],[]
"Harry stopped too, staring at 
his cousin.",['Harry'],['Harry'],['Harry Potter']
"From the little he could see of Dudley’s 
large face, he was wearing a strangely triumphant 
look.",['Dudley'],['Dudley'],['Dudley Dursley']
"“What d’you mean, I’m not brave in bed?” said Harry, 
completely nonplussed.",['Harry'],['Harry'],['Harry Potter']
"“What — am I supposed to be 
frightened of pillows or something?” 

“I heard you last night,” said Dudley breathlessly.",['Dudley'],['Dudley'],['Dudley Dursley']
“Talking in your sleep.,[],[],[]
"Moaning.” 

“What d’you mean?” Harry said again, but there was 
a cold, plunging sensation in his stomach.",['Harry'],['Harry'],['Harry Potter']
"He had 
revisited the graveyard last night in his dreams.",[],[],[]
"Dudley gave a harsh bark of laughter then adopted a 
high-pitched, whimpering voice.",['Dudley'],['Dudley'],['Dudley Dursley']
“ ‘Don’t kill Cedric!,['Cedric'],['Cedric'],['Cedric Diggory']
"Don’t kill Cedric!’ Who’s Cedric — your boyfriend?” 

“I — you’re lying — ” said Harry automatically.","['Don', 'Cedric', 'Cedric Harry']","['Don', 'Cedric', 'Cedric Harry']",['Cedric Diggory']
"But his 
mouth had gone dry.",[],[],[]
"He knew Dudley wasn’t lying — 
how else would he know about Cedric?","['Dudley', 'Cedric']","['Dudley', 'Cedric']","['Dudley Dursley', 'Cedric Diggory']"
“ T)ad!,[],[],[]
"Help me, Dad!",['Dad'],['Dad'],[]
"He’s going to kill me, Dad!",['Dad'],['Dad'],[]
"Boo- 
hoo!”’ 

“Shut up,” said Harry quietly.","['Shut', 'Harry']","['Shut', 'Harry']",['Harry Potter']
"“Shut up, Dudley, I’m 
warning you!” 

“ ‘Come and help me, Dad!","['Shut', 'Dudley', 'Dad']","['Shut', 'Dudley', 'Dad']",['Dudley Dursley']
"Mum, come and help me!",['Mum'],['Mum'],[]
He’s killed Cedric!,['Cedric'],['Cedric'],['Cedric Diggory']
"Dad, help me!",['Dad'],['Dad'],[]
"He’s going to — ’ 
Don’t you point that thing at me\” 

Dudley backed into the alley wall.",['Dudley'],['Dudley'],['Dudley Dursley']
"Harry was pointing 
the wand directly at Dudley’s heart.","['Harry', 'Dudley']","['Harry', 'Dudley']","['Harry Potter', 'Dudley Dursley']"
"Harry could feel 
fourteen years’ hatred of Dudley pounding in his 
veins — what wouldn’t he give to strike now, to jinx 
Dudley so thoroughly he’d have to crawl home like an 
insect, struck dumb, sprouting feelers — 

“Don’t ever talk about that again,” Harry snarled.","['Harry', 'Dudley', 'Dudley Don']","['Harry', 'Dudley', 'Dudley Don']","['Harry Potter', 'Dudley Dursley']"
"“D’you understand me?” 

“Point that thing somewhere else!” 

“I said, do you understand me?” 

“Point it somewhere else\” 

“DO YOU UNDERSTAND ME?” 

“GET THAT THING AWAY FROM — ” 

Dudley gave an odd, shuddering gasp, as though he 
had been doused in icy water.","['FROM', 'Dudley']","['FROM', 'Dudley']",['Dudley Dursley']
Something had happened to the night.,[],[],[]
"The star- 
strewn indigo sky was suddenly pitch-black and 
lightless — the stars, the moon, the misty streetlamps 
at either end of the alley had vanished.",[],[],[]
"The distant 
grumble of cars and the whisper of trees had gone.",[],[],[]
"The balmy evening was suddenly piercingly, bitingly 




cold.",[],[],[]
"They were surrounded by total, impenetrable, 
silent darkness, as though some giant hand had 
dropped a thick, icy mantle over the entire alleyway, 
blinding them.",[],[],[]
"For a split second Harry thought he had done magic 
without meaning to, despite the fact that he’d been 
resisting as hard as he could — then his reason 
caught up with his senses — he didn’t have the power 
to turn off the stars.",['Harry'],['Harry'],['Harry Potter']
"He turned his head this way and 
that, trying to see something, but the darkness 
pressed on his eyes like a weightless veil.",[],[],[]
Dudley’s terrified voice broke in Harry’s ear.,"['Dudley', 'Harry']","['Dudley', 'Harry']","['Dudley Dursley', 'Harry Potter']"
“W-what are you d-doing?,[],[],[]
"St-stop it!” 

“I’m not doing anything!",[],[],[]
"Shut up and don’t move!” 

“I c-can’t see!",['Shut'],['Shut'],[]
I’ve g-gone blind!,[],[],[]
"I — ” 

“I said shut up!” 

Harry stood stock-still, turning his sightless eyes left 
and right.",['Harry'],['Harry'],['Harry Potter']
"The cold was so intense that he was 
shivering all over; goose bumps had erupted up his 
arms, and the hairs on the back of his neck were 
standing up — he opened his eyes to their fullest 
extent, staring blankly around, unseeing .",[],[],[]
.,[],[],[]
.,[],[],[]
It was impossible...,[],[],[]
"They couldn’t be here... Not in 
Little Whinging ...",['Little'],['Little'],[]
He strained his ears...,[],[],[]
"He would 
hear them before he saw them... 

“I’ll t-tell Dad!” Dudley whimpered.",['Dudley'],['Dudley'],['Dudley Dursley']
“W-where are you?,[],[],[]
"What are you d-do — ?” 

“Will you shut up?” Harry hissed, “I’m trying to lis — ” 







But he fell silent.",['Harry'],['Harry'],['Harry Potter']
"He had heard just the thing he had 
been dreading.",[],[],[]
"There was something in the alleyway apart from 
themselves, something that was drawing long, hoarse, 
rattling breaths.",[],[],[]
"Harry felt a horrible jolt of dread as 
he stood trembling in the freezing air.",['Harry'],['Harry'],['Harry Potter']
“C-cut it out!,[],[],[]
Stop doing it!,[],[],[]
"Ill h-hit you, I swear I 
will!” 

“Dudley, shut — ” 

WHAM 

A fist made contact with the side of Harry’s head, 
lifting Harry off his feet.","['Ill', 'Dudley', 'Harry']","['Ill', 'Dudley', 'Harry']","['Dudley Dursley', 'Harry Potter']"
"Small white lights popped in 
front of Harry’s eyes; for the second time in an hour 
he felt as though his head had been cleaved in two; 
next moment he had landed hard on the ground, and 
his wand had flown out of his hand.","['Small', 'Harry']","['Small', 'Harry']",['Harry Potter']
"“You moron, Dudley!” Harry yelled, his eyes watering 
with pain, as he scrambled to his hands and knees, 
now feeling around frantically in the blackness.","['Dudley', 'Harry']","['Dudley', 'Harry']","['Dudley Dursley', 'Harry Potter']"
"He 
heard Dudley blundering away, hitting the alley fence, 
stumbling.",['Dudley'],['Dudley'],['Dudley Dursley']
"“DUDLEY, COME BACK!","['DUDLEY', 'COME']","['DUDLEY', 'COME']",[]
"YOU’RE RUNNING RIGHT 
AT IT!” 

There was a horrible squealing yell, and Dudley’s 
footsteps stopped.","['RE', 'Dudley']","['RE', 'Dudley']",['Dudley Dursley']
"At the same moment, Harry felt a 
creeping chill behind him that could mean only one 
thing.",['Harry'],['Harry'],['Harry Potter']
There was more than one.,[],[],[]
"“DUDLEY, KEEP YOUR MOUTH SHUT!","['DUDLEY', 'KEEP']","['DUDLEY', 'KEEP']",[]
"WHATEVER 
YOU DO, KEEP YOUR MOUTH SHUT!",['KEEP YOUR'],['KEEP YOUR'],[]
"Wand!” Harry 





muttered frantically, his hands flying over the ground 
like spiders.","['Wand', 'Harry']","['Wand', 'Harry']",['Harry Potter']
"“Where’s — wand — come on — Lumosl” 

He said the spell automatically, desperate for light to 
help him in his search — and to his disbelieving 
relief, light flared inches from his right hand — the 
wand tip had ignited.",['Lumosl'],['Lumosl'],[]
"Harry snatched it up, 
scrambled to his feet, and turned around.",['Harry'],['Harry'],['Harry Potter']
His stomach turned over.,[],[],[]
"A towering, hooded figure was gliding smoothly 
toward him, hovering over the ground, no feet or face 
visible beneath its robes, sucking on the night as it 
came.",[],[],[]
"Stumbling backward, Harry raised his wand.",['Harry'],['Harry'],['Harry Potter']
"“Expecto Patronurrd” 

A silvery wisp of vapor shot from the tip of the wand 
and the dementor slowed, but the spell hadn’t worked 
properly; tripping over his feet, Harry retreated 
farther as the dementor bore down upon him, panic 
fogging his brain — concentrate — 

A pair of gray, slimy, scabbed hands slid from inside 
the dementor’s robes, reaching for him.","['Expecto Patronurrd', 'Harry']","['Expecto Patronurrd', 'Harry']",['Harry Potter']
"A rushing 
noise filled Harry’s ears.",['Harry'],['Harry'],['Harry Potter']
"“Expecto PatronumV’ 

His voice sounded dim and distant... Another wisp of 
silver smoke, feebler than the last, drifted from the 
wand — he couldn’t do it anymore, he couldn’t work 
the spell — 

There was laughter inside his own head, shrill, high- 
pitched laughter...",['Expecto PatronumV'],['Expecto PatronumV'],[]
"He could smell the dementor’s 





putrid, death-cold breath, filling his own lungs, 
drowning him — Think ... something happy...",[],[],[]
But there was no happiness in him...,[],[],[]
"The dementor’s 
icy fingers were closing on his throat — the high- 
pitched laughter was growing louder and louder, and 
a voice spoke inside his head — “Bow to death, 

Harry.",['Harry'],['Harry'],['Harry Potter']
